数值,数量
0.06662805,1
0.06662811,1
0.06662824,1
0.06662837,1
0.066628434,1
0.06662855,2
0.06662919,1
0.06662951,1
0.06662976,1
0.06663002,2
0.06663015,1
0.06663039,2
0.06663046,1
0.06663052,2
0.06663059,1
0.06663078,1
0.06663084,1
0.06663109,1
0.06663116,1
0.06663122,1
0.06663154,1
0.06663167,1
0.06663186,1
0.06663199,1
0.066632114,1
0.0666323,1
0.066632494,1
0.066632554,1
0.06663268,1
0.06663338,1
0.06663383,1
0.06663459,1
0.06663478,2
0.06663491,1
0.066635035,1
0.0666351,1
0.06663516,1
0.06663567,1
0.066636495,1
0.06663662,1
0.06663675,1
0.06663694,1
0.06663713,1
0.06663726,2
0.066637516,1
0.06663771,2
0.06663777,1
0.06663796,2
0.06663808,1
0.06663814,1
0.06663872,1
0.06663916,2
0.06663923,3
0.06663936,1
0.06663948,1
0.066640176,1
0.06664069,1
0.06664108,2
0.06664126,1
0.06664132,1
0.06664146,1
0.06664196,1
0.06664222,1
0.06664228,1
0.0666426,1
0.06664298,1
0.066643365,1
0.06664393,1
0.06664412,1
0.066644184,1
0.066645205,1
0.06664546,1
0.066645525,1
0.06664558,1
0.066645704,1
0.0666459,1
0.06664641,2
0.066646665,1
0.066646725,1
0.06664685,1
0.06664692,1
0.06664724,1
0.066647485,1
0.06664768,1
0.066647865,1
0.06664831,2
0.06664895,1
0.06664908,1
0.06664915,1
0.06664952,1
0.066649586,1
0.06664977,2
0.06664991,1
0.06665029,2
0.066650346,1
0.06665086,1
0.06665111,1
0.06665162,1
0.066651806,1
0.06665302,1
0.06665309,1
0.06665333,1
0.06665346,1
0.06665371,1
0.066653974,1
0.066654675,1
0.06665486,1
0.066655055,1
0.06665531,1
0.066655554,1
0.06665562,1
0.06665645,1
0.06665677,1
0.0666574,1
0.06665753,1
0.066657655,1
0.066657975,1
0.06665823,1
0.06665836,1
0.06665855,1
0.06665874,1
0.0666588,1
0.06665899,1
0.066659056,1
0.066659115,1
0.06665918,1
0.06665931,1
0.066659376,1
0.0666602,1
0.0666604,1
0.06666058,1
0.06666064,1
0.06666071,1
0.066660896,1
0.06666115,1
0.06666147,1
0.06666154,1
0.06666179,1
0.06666185,1
0.06666204,1
0.06666224,1
0.06666256,1
0.06666286,1
0.06666312,1
0.06666325,1
0.06666331,1
0.066663444,1
0.0666635,1
0.06666357,1
0.06666388,2
0.06666395,1
0.066664204,1
0.0666644,2
0.06666477,1
0.066664964,1
0.06666509,1
0.06666516,1
0.06666522,2
0.066665724,1
0.06666579,1
0.06666592,1
0.066665985,1
0.06666611,1
0.06666618,1
0.06666624,1
0.06666655,1
0.06666662,1
0.066666804,1
0.06666687,2
0.06666719,1
0.06666789,1
0.06666802,1
0.06666808,1
0.06666821,1
0.06666839,1
0.066668585,1
0.06666903,1
0.066669285,1
0.066669986,1
0.06667056,1
0.06667075,1
0.06667094,1
0.066671,1
0.06667119,1
0.06667151,1
0.06667253,1
0.06667259,1
0.06667278,2
0.06667304,3
0.06667387,1
0.066673994,2
0.0666752,1
0.06667558,1
0.0666759,1
0.0666766,2
0.06667711,1
0.06667787,1
0.06667851,2
0.06667889,2
0.066679016,2
0.06667946,1
0.06667959,1
0.066679716,1
0.066679776,1
0.0666799,1
0.06667996,2
0.06668003,1
0.0666808,1
0.0666813,1
0.066681564,1
0.06668162,1
0.06668181,2
0.06668187,2
0.06668232,1
0.06668296,2
0.066683345,1
0.066683404,1
0.06668353,1
0.06668358,1
0.06668365,1
0.06668378,1
0.06668397,1
0.0666841,1
0.066684164,1
0.06668436,1
0.06668448,1
0.0666846,1
0.06668474,1
0.066684864,1
0.06668531,2
0.066685945,1
0.06668684,1
0.06668716,1
0.066687286,1
0.06668791,1
0.066688105,2
0.06668823,1
0.06668836,1
0.066688426,2
0.06668861,1
0.06668887,1
0.06668995,1
0.06669001,1
0.0666902,2
0.06669033,3
0.06669046,1
0.06669059,1
0.06669071,1
0.06669091,1
0.06669154,1
0.0666916,1
0.06669167,1
0.06669192,1
0.0666923,1
0.06669237,1
0.06669256,1
0.06669275,1
0.066692814,1
0.06669288,1
0.06669313,2
0.06669331,1
0.0666937,1
0.06669383,1
0.066694275,1
0.06669453,1
0.06669466,1
0.06669479,1
0.066694975,1
0.066695094,1
0.06669522,1
0.066695414,1
0.06669554,1
0.06669657,1
0.06669663,1
0.06669669,2
0.066697136,1
0.066697195,1
0.06669732,1
0.066697575,2
0.06669777,1
0.06669802,1
0.06669873,1
0.06669878,1
0.06669885,1
0.06669891,1
0.066698976,1
0.06669904,1
0.0666991,1
0.06669948,1
0.0666998,1
0.06670051,1
0.06670069,1
0.06670076,1
0.06670088,1
0.06670108,1
0.0667012,1
0.06670133,1
0.06670172,1
0.066701844,1
0.06670216,1
0.066702224,1
0.06670235,1
0.06670279,1
0.066702984,1
0.06670311,1
0.06670317,1
0.066703685,1
0.06670375,1
0.06670388,1
0.066704325,1
0.06670445,1
0.066704765,1
0.06670495,1
0.066705465,2
0.066706605,1
0.06670667,1
0.06670673,2
0.06670699,1
0.06670712,1
0.066707246,1
0.06670731,1
0.06670744,1
0.0667075,2
0.06670795,1
0.06670814,2
0.06670845,1
0.06670903,1
0.06670922,1
0.06670935,4
0.066709474,1
0.066709794,1
0.06670992,1
0.06671005,1
0.06671023,1
0.06671029,1
0.06671074,1
0.066711,2
0.06671138,1
0.06671145,1
0.066711575,1
0.06671183,1
0.0667122,1
0.066712394,1
0.066712774,1
0.06671291,1
0.06671297,1
0.066713095,2
0.06671316,1
0.06671329,1
0.066713415,1
0.06671393,1
0.066714175,1
0.066714495,2
0.06671475,1
0.06671507,1
0.066715196,1
0.06671533,1
0.066715516,1
0.06671577,2
0.066715896,1
0.066716276,1
0.066716656,2
0.06671679,1
0.06671698,1
0.06671711,1
0.066717364,1
0.066717684,2
0.066717744,2
0.06671787,1
0.06671831,1
0.06671857,1
0.06671863,1
0.0667187,1
0.066718824,1
0.06671895,1
0.06671901,1
0.06671959,1
0.06671966,1
0.0667199,1
0.06672035,1
0.06672054,1
0.066720605,1
0.066720925,1
0.06672137,1
0.06672181,1
0.06672194,1
0.06672213,2
0.06672232,1
0.06672251,1
0.06672264,1
0.06672296,2
0.06672303,1
0.06672334,1
0.066723526,1
0.06672365,1
0.06672372,1
0.06672391,1
0.0667241,1
0.066724166,1
0.06672442,1
0.06672461,1
0.06672468,1
0.0667248,1
0.06672499,1
0.06672506,1
0.06672512,1
0.06672543,1
0.0667255,1
0.066725686,3
0.06672575,1
0.06672614,1
0.066726394,1
0.06672646,1
0.066726714,2
0.06672728,1
0.06672734,1
0.066727534,1
0.0667276,1
0.06672798,1
0.066728175,1
0.066728495,1
0.06672862,1
0.06672869,1
0.066728815,1
0.066728875,1
0.066729255,1
0.066729575,2
0.066730015,2
0.06673021,1
0.066730335,1
0.06673053,1
0.06673091,2
0.06673116,2
0.06673199,2
0.06673231,1
0.0667325,1
0.06673276,1
0.06673295,2
0.06673301,1
0.06673307,1
0.06673326,3
0.066733964,1
0.06673416,1
0.066734284,2
0.066734344,1
0.06673454,1
0.06673517,2
0.066735424,1
0.06673562,1
0.06673587,2
0.066736,1
0.06673613,1
0.06673664,1
0.066736765,1
0.06673708,1
0.06673733,1
0.0667381,1
0.066738546,1
0.06673861,1
0.0667388,1
0.06673886,1
0.066738926,1
0.066738985,1
0.06673905,1
0.06673995,1
0.0667402,1
0.06674045,1
0.06674064,1
0.06674071,1
0.0667409,1
0.06674115,1
0.0667416,1
0.06674166,1
0.06674211,2
0.06674237,1
0.066742554,2
0.066742934,1
0.06674313,1
0.066743314,1
0.066743575,1
0.06674389,1
0.06674497,2
0.06674529,1
0.06674587,1
0.066746,2
0.066746436,1
0.06674662,1
0.06674669,1
0.066746876,1
0.06674707,2
0.06674714,1
0.06674739,1
0.066747904,1
0.06674796,1
0.06674853,2
0.0667486,1
0.06674879,1
0.06674885,1
0.06674924,1
0.066749424,1
0.06674956,1
0.066749685,1
0.06674981,1
0.06675,1
0.06675018,1
0.06675025,1
0.06675032,2
0.06675057,1
0.06675064,1
0.06675089,1
0.06675108,1
0.06675166,1
0.066751786,2
0.066751845,1
0.0667521,2
0.066752225,1
0.06675229,1
0.06675248,1
0.066752546,1
0.06675267,1
0.06675299,1
0.06675306,3
0.06675318,1
0.06675369,2
0.066754326,1
0.06675439,1
0.06675452,2
0.06675464,2
0.06675515,1
0.06675522,1
0.06675529,2
0.06675535,1
0.06675547,2
0.06675611,1
0.066756174,1
0.06675623,1
0.06675662,2
0.066756815,1
0.06675732,1
0.066757515,1
0.06675782,1
0.06675814,1
0.066758275,1
0.066758335,1
0.06675859,1
0.066758655,1
0.06675885,1
0.066759296,1
0.06675942,1
0.06675955,1
0.06675967,1
0.066759735,1
0.0667598,1
0.06675986,1
0.06675993,1
0.066760115,1
0.0667605,1
0.06676101,1
0.0667612,1
0.06676127,2
0.06676133,1
0.066761464,1
0.066761516,1
0.06676164,2
0.06676171,1
0.06676177,1
0.06676196,1
0.066762604,1
0.06676273,1
0.0667628,1
0.06676394,1
0.066764,1
0.06676419,1
0.06676445,1
0.06676457,1
0.066764764,1
0.06676496,1
0.06676533,1
0.066765524,1
0.06676565,1
0.06676604,1
0.066766165,1
0.066766486,1
0.066766866,1
0.06676744,1
0.066767946,1
0.06676801,1
0.06676821,1
0.066768326,1
0.06676935,1
0.06676941,1
0.0667696,1
0.06677031,1
0.06677037,1
0.0667705,1
0.06677056,1
0.06677113,1
0.06677145,1
0.066771574,2
0.06677177,1
0.066771835,1
0.06677247,1
0.066772535,2
0.06677266,1
0.066773035,2
0.06677323,1
0.06677342,1
0.066774376,2
0.06677444,1
0.06677464,1
0.0667747,1
0.06677476,1
0.066775076,1
0.0667752,1
0.06677552,1
0.06677565,1
0.06677597,1
0.06677636,1
0.06677642,1
0.066776544,1
0.06677666,1
0.06677673,1
0.0667768,2
0.066776924,1
0.06677699,1
0.06677712,1
0.06677718,1
0.066777945,1
0.06677807,1
0.06677814,1
0.0667782,1
0.06677883,1
0.06677896,2
0.066779345,1
0.066779666,1
0.066779725,1
0.06677992,1
0.06678024,1
0.06678062,1
0.066780865,1
0.06678151,1
0.06678157,2
0.06678189,1
0.06678215,1
0.06678272,1
0.06678278,1
0.06678291,1
0.06678316,1
0.06678323,2
0.066783294,1
0.06678349,1
0.06678374,1
0.06678495,1
0.066785015,1
0.06678559,1
0.06678584,2
0.0667859,1
0.06678616,1
0.066786215,2
0.06678628,3
0.066786796,1
0.06678692,2
0.06678705,2
0.06678762,2
0.06678769,1
0.06678819,1
0.06678832,1
0.06678896,1
0.06678928,1
0.0667896,1
0.066789724,1
0.06679016,1
0.06679036,1
0.06679119,2
0.06679132,1
0.06679151,1
0.06679157,1
0.06679164,1
0.06679208,1
0.066792205,1
0.06679233,1
0.0667924,1
0.06679278,1
0.066793166,1
0.06679335,1
0.06679342,1
0.06679349,1
0.06679405,1
0.06679425,1
0.06679456,1
0.06679482,1
0.06679489,2
0.06679546,1
0.066795655,1
0.06679583,1
0.06679596,1
0.06679622,1
0.066796474,1
0.0667966,1
0.06679692,1
0.06679699,1
0.066797115,1
0.066797175,1
0.06679724,1
0.06679737,1
0.066797614,2
0.06679775,1
0.06679787,1
0.066797934,2
0.066798,1
0.06679839,1
0.06679902,1
0.06679909,1
0.06679985,2
0.06680049,1
0.06680068,1
0.06680074,1
0.06680208,1
0.06680278,1
0.0668031,1
0.06680341,1
0.06680348,1
0.06680367,2
0.066803865,1
0.06680399,1
0.06680418,1
0.06680444,1
0.0668045,1
0.06680501,1
0.06680526,1
0.066805325,1
0.06680545,1
0.06680558,1
0.066805646,1
0.06680584,1
0.066806026,1
0.06680622,1
0.066806346,1
0.066806726,1
0.06680705,1
0.0668073,1
0.06680743,1
0.06680762,1
0.06680775,2
0.066807814,1
0.06680787,2
0.06680825,1
0.06680845,1
0.06680877,1
0.066808894,1
0.06680953,1
0.06680985,1
0.066809915,1
0.06681004,1
0.06681011,2
0.06681049,1
0.066810556,2
0.066810615,1
0.06681093,1
0.06681099,2
0.066811055,1
0.06681125,1
0.06681195,1
0.06681208,1
0.06681227,1
0.06681234,1
0.06681246,1
0.06681253,1
0.066812836,1
0.0668131,1
0.06681348,1
0.06681354,1
0.06681367,1
0.06681393,1
0.06681412,1
0.06681437,2
0.066814505,2
0.06681469,1
0.06681481,1
0.06681507,1
0.06681514,1
0.0668152,1
0.06681571,1
0.0668166,1
0.066816665,1
0.06681692,1
0.06681698,1
0.06681717,1
0.06681781,1
0.06681788,1
0.06681801,1
0.06681845,1
0.06681857,1
0.06681877,1
0.06681902,1
0.06681915,1
0.06681921,1
0.06681928,1
0.06681953,1
0.06682011,1
0.06682017,1
0.066820234,1
0.06682055,1
0.06682068,1
0.0668208,1
0.066820934,1
0.06682112,1
0.066821255,1
0.06682151,1
0.0668217,1
0.06682176,1
0.06682208,1
0.06682215,1
0.06682221,1
0.06682246,1
0.06682252,1
0.066822655,1
0.06682284,2
0.066823296,1
0.066823415,1
0.06682437,1
0.066824816,1
0.06682501,1
0.06682539,1
0.06682572,1
0.06682609,1
0.06682615,1
0.06682641,1
0.066826604,1
0.06682673,1
0.06682705,1
0.066827245,2
0.06682737,1
0.06682743,1
0.0668275,1
0.06682769,1
0.066828,1
0.066828325,2
0.06682883,1
0.06682921,1
0.06682928,1
0.06682947,2
0.0668296,1
0.06682973,1
0.06682991,2
0.06683004,1
0.06683055,1
0.06683061,2
0.06683075,1
0.06683081,1
0.06683107,1
0.06683139,1
0.06683189,1
0.06683221,1
0.06683279,1
0.066832915,1
0.066832975,1
0.06683304,1
0.0668331,1
0.06683323,2
0.066833556,1
0.066834055,1
0.06683419,1
0.0668345,1
0.066835016,1
0.06683527,1
0.06683534,1
0.0668354,1
0.0668359,1
0.0668361,1
0.06683622,1
0.06683635,1
0.06683648,1
0.06683654,1
0.06683661,1
0.06683731,1
0.066837944,1
0.06683814,2
0.066838264,1
0.06683903,1
0.066839226,1
0.06683947,1
0.0668396,1
0.066839665,1
0.066839725,1
0.06683986,1
0.06683992,1
0.066840045,1
0.0668405,1
0.066840686,1
0.06684081,1
0.06684095,1
0.06684107,1
0.06684113,1
0.066841446,1
0.06684151,1
0.066841766,1
0.06684183,1
0.0668419,1
0.06684209,1
0.06684235,1
0.06684254,1
0.06684273,1
0.066842854,1
0.066843554,1
0.06684368,1
0.06684387,1
0.066844255,1
0.06684477,1
0.066845074,1
0.06684527,1
0.0668454,1
0.06684546,1
0.066845596,1
0.06684578,1
0.066846356,2
0.06684674,2
0.06684687,1
0.06684694,1
0.06684718,1
0.06684725,1
0.06684738,1
0.0668475,1
0.06684776,1
0.06684782,2
0.0668482,1
0.0668484,1
0.066848464,1
0.066848844,1
0.06684916,1
0.066849224,1
0.06684929,1
0.066849604,1
0.06685005,1
0.06685063,1
0.06685069,1
0.066851005,1
0.066851325,1
0.06685145,1
0.066851646,1
0.06685171,1
0.0668519,1
0.06685229,1
0.06685235,1
0.06685261,1
0.066852726,1
0.06685279,1
0.06685305,1
0.06685331,1
0.066853434,1
0.06685401,2
0.06685433,1
0.06685439,1
0.06685464,1
0.06685471,1
0.066854835,1
0.06685496,1
0.06685528,1
0.06685541,1
0.066855535,2
0.0668556,1
0.06685598,1
0.06685605,1
0.066856116,1
0.06685674,2
0.06685681,1
0.066856936,1
0.0668572,1
0.06685784,2
0.06685796,1
0.066858344,1
0.06685853,1
0.06685898,1
0.06685923,1
0.0668593,2
0.066859804,2
0.06685987,1
0.06685994,1
0.06686,1
0.06686013,2
0.06686019,1
0.06686063,2
0.066861145,1
0.06686121,1
0.066861406,1
0.06686166,1
0.06686172,1
0.06686185,1
0.06686211,1
0.066862226,2
0.06686242,1
0.066862546,2
0.06686274,1
0.0668628,1
0.066862926,1
0.06686351,1
0.06686357,1
0.066863954,2
0.06686407,1
0.066864714,1
0.06686484,1
0.06686491,1
0.066865034,1
0.06686542,1
0.06686574,1
0.06686599,1
0.066866115,1
0.06686631,1
0.06686669,1
0.06686694,2
0.0668672,1
0.066867396,1
0.06686758,1
0.06686765,1
0.066867776,2
0.06686784,1
0.06686796,2
0.06686835,2
0.06686854,2
0.06686931,1
0.0668702,1
0.06687026,1
0.06687039,1
0.06687052,1
0.0668709,1
0.066870965,1
0.06687115,1
0.06687122,2
0.066871285,1
0.06687141,1
0.06687148,1
0.066871785,1
0.06687185,2
0.06687192,1
0.06687211,1
0.06687217,1
0.066872425,2
0.06687249,1
0.06687287,2
0.06687294,2
0.0668732,1
0.06687333,1
0.066873394,1
0.06687377,1
0.06687402,1
0.06687409,1
0.06687434,1
0.06687492,1
0.066875234,1
0.06687537,1
0.06687575,1
0.06687613,1
0.06687632,1
0.06687645,1
0.06687651,2
0.066876575,1
0.0668767,1
0.06687683,2
0.066876896,1
0.06687734,1
0.0668774,1
0.066878684,1
0.06687874,1
0.06687913,1
0.06687931,1
0.06687957,1
0.066879824,1
0.06688002,1
0.06688027,1
0.06688034,1
0.06688059,1
0.06688066,1
0.06688091,1
0.066881165,1
0.06688129,1
0.06688135,1
0.06688174,2
0.06688199,1
0.066882506,1
0.06688295,1
0.06688314,1
0.06688346,1
0.06688397,1
0.06688423,1
0.06688474,1
0.066884935,1
0.066885374,1
0.0668855,1
0.06688557,1
0.06688569,1
0.06688588,1
0.066886075,2
0.0668862,2
0.066886395,1
0.06688646,2
0.06688652,1
0.066886775,1
0.06688696,1
0.066887096,1
0.06688729,2
0.06688767,1
0.06688774,1
0.06688786,1
0.06688812,1
0.06688926,1
0.06688932,1
0.06688946,1
0.066889584,1
0.06689016,2
0.06689085,1
0.066890985,1
0.06689175,1
0.06689182,1
0.06689258,1
0.06689264,1
0.066892706,2
0.06689277,1
0.06689283,2
0.066893026,1
0.066893086,1
0.06689354,1
0.06689386,1
0.06689399,1
0.06689462,2
0.06689475,3
0.06689494,1
0.066895,3
0.066895194,2
0.066895775,1
0.066895835,1
0.06689647,3
0.06689653,1
0.06689666,1
0.06689679,1
0.06689794,1
0.06689806,1
0.0668982,1
0.06689858,1
0.06689889,1
0.0668996,1
0.06689979,1
0.066899985,1
0.06690017,3
0.066901,1
0.06690119,1
0.06690132,1
0.066901445,1
0.06690151,1
0.06690208,1
0.06690227,1
0.06690265,1
0.06690291,1
0.0669031,1
0.06690343,1
0.066903554,1
0.06690375,1
0.066903874,1
0.06690406,1
0.06690438,1
0.0669047,1
0.06690476,2
0.06690489,1
0.06690553,1
0.066905595,1
0.06690623,1
0.06690655,1
0.06690674,1
0.06690712,1
0.06690732,1
0.06690751,1
0.06690757,1
0.066907704,1
0.06690782,1
0.0669082,1
0.066908844,3
0.066909164,1
0.06690929,1
0.06690936,1
0.06690962,1
0.0669098,1
0.06691006,1
0.06691031,1
0.0669107,1
0.06691095,1
0.06691171,1
0.066911966,1
0.06691267,1
0.06691312,1
0.06691363,2
0.06691401,1
0.066914335,1
0.06691446,2
0.066914715,1
0.066914976,1
0.066916436,1
0.06691695,1
0.06691702,1
0.06691708,1
0.06691726,1
0.0669179,1
0.06691803,1
0.06691816,1
0.06691829,1
0.06691848,2
0.06691861,1
0.06691874,2
0.066918865,1
0.06691906,1
0.06691937,1
0.06691975,1
0.06692046,1
0.06692078,1
0.06692097,2
0.06692122,1
0.06692129,1
0.06692141,1
0.06692179,1
0.06692205,1
0.06692243,2
0.0669225,1
0.06692257,1
0.06692263,1
0.06692295,1
0.06692339,2
0.06692358,1
0.066923834,1
0.06692416,1
0.066924416,1
0.066924475,1
0.06692454,1
0.066924855,1
0.06692537,1
0.06692543,1
0.06692556,1
0.06692562,2
0.066925816,1
0.066925876,2
0.06692601,2
0.06692696,1
0.06692702,1
0.06692722,1
0.06692747,1
0.06692786,1
0.06692837,1
0.06692843,3
0.066928625,1
0.06692875,1
0.066929065,2
0.0669292,1
0.06692926,1
0.066929325,1
0.06692945,1
0.06692977,1
0.0669299,2
0.066929966,1
0.06693022,1
0.06693035,1
0.0669306,1
0.06693105,1
0.06693169,1
0.066931754,1
0.066931814,1
0.066932134,1
0.06693233,1
0.06693264,1
0.06693277,1
0.066933215,1
0.06693328,1
0.06693335,1
0.06693392,1
0.06693405,1
0.0669343,1
0.066934556,1
0.06693462,1
0.06693475,1
0.06693532,1
0.06693545,1
0.06693577,2
0.06693584,1
0.0669359,1
0.06693603,1
0.06693628,1
0.06693724,1
0.066937365,1
0.06693749,1
0.066938005,1
0.06693814,1
0.066938385,2
0.066938445,1
0.06693858,1
0.06693877,1
0.06693889,1
0.0669396,1
0.06693986,2
0.06694023,1
0.0669403,1
0.066940494,1
0.06694069,1
0.06694075,1
0.06694088,1
0.066941135,1
0.066941194,1
0.06694158,2
0.066941835,1
0.0669419,1
0.066942476,1
0.066942595,1
0.06694279,1
0.066943556,1
0.06694375,2
0.06694419,1
0.06694452,1
0.06694522,1
0.066945285,1
0.06694548,1
0.0669456,1
0.06694592,1
0.06694624,1
0.0669463,1
0.06694649,1
0.066946685,1
0.066947006,1
0.06694759,1
0.06694783,2
0.06694835,1
0.06694841,1
0.06694873,1
0.066949114,1
0.066949174,1
0.0669493,1
0.06694981,1
0.066950254,2
0.06695032,1
0.06695039,1
0.06695045,1
0.066950515,1
0.06695064,1
0.066950835,1
0.0669509,1
0.066951156,1
0.06695172,1
0.06695198,1
0.06695205,1
0.06695243,1
0.06695256,1
0.06695269,1
0.06695288,1
0.06695301,1
0.066953205,1
0.066953704,1
0.06695409,1
0.06695428,1
0.06695447,1
0.06695524,1
0.06695549,1
0.06695556,1
0.06695562,1
0.06695581,2
0.06695594,1
0.066956006,1
0.06695613,1
0.06695658,1
0.066956714,1
0.06695677,1
0.06695728,2
0.06695767,1
0.066957854,1
0.066958174,1
0.0669583,2
0.06695837,1
0.066958435,1
0.06695869,1
0.066958815,1
0.06695939,2
0.06695977,1
0.066959836,2
0.06696003,2
0.06696028,1
0.06696035,1
0.06696048,1
0.06696104,1
0.06696124,1
0.06696143,1
0.066961624,1
0.06696169,1
0.06696175,1
0.0669629,1
0.066963606,1
0.06696405,1
0.06696463,1
0.06696533,1
0.06696558,1
0.06696565,1
0.06696571,1
0.06696597,1
0.06696661,1
0.06696724,1
0.066967815,1
0.06696801,1
0.06696826,2
0.066968456,1
0.06696858,1
0.066968895,1
0.06696928,1
0.06696954,1
0.06696973,1
0.06696986,1
0.066970244,1
0.06697031,1
0.06697037,1
0.06697056,2
0.06697075,1
0.06697088,1
0.06697107,1
0.066971324,1
0.06697139,1
0.06697146,1
0.06697171,2
0.06697184,1
0.066972226,1
0.06697235,1
0.06697247,1
0.06697254,1
0.06697286,1
0.066973306,1
0.06697356,1
0.06697363,3
0.06697369,1
0.06697382,1
0.06697407,1
0.06697414,1
0.066974394,1
0.06697497,2
0.066975094,2
0.0669758,1
0.06697586,1
0.06697612,1
0.06697624,1
0.066977456,1
0.06697752,1
0.06697772,2
0.06697797,1
0.066978544,2
0.066979244,2
0.06697944,1
0.066979885,1
0.06698039,1
0.06698097,1
0.06698135,1
0.06698142,1
0.06698174,1
0.0669818,2
0.06698193,1
0.06698205,1
0.06698225,1
0.06698231,2
0.06698237,1
0.06698243,1
0.06698295,1
0.066983014,1
0.06698321,1
0.066983335,1
0.066983655,3
0.066983774,1
0.06698384,1
0.06698422,2
0.0669848,1
0.06698493,1
0.06698569,1
0.06698595,1
0.0669862,1
0.06698627,1
0.06698633,1
0.0669864,2
0.066986784,2
0.066986844,2
0.06698691,1
0.06698698,1
0.066987164,1
0.0669873,1
0.06698755,2
0.066987604,1
0.06698767,1
0.0669878,1
0.06698793,1
0.066988185,1
0.06698825,1
0.06698831,1
0.06698863,2
0.06698908,2
0.06698927,1
0.06698934,1
0.06698941,1
0.06698965,1
0.06698972,2
0.06698978,1
0.06699017,1
0.066990934,1
0.06699113,1
0.06699144,1
0.066991635,2
0.0669924,1
0.06699247,1
0.06699272,2
0.066994384,1
0.06699445,1
0.06699515,2
0.066995785,2
0.06699585,1
0.06699592,1
0.06699604,1
0.06699617,1
0.066996366,1
0.066996425,1
0.06699662,1
0.066996746,1
0.06699694,2
0.066997,1
0.06699764,1
0.0669986,1
0.06699911,1
0.066999234,1
0.06699943,2
0.06699968,2
0.067000195,1
0.06700039,1
0.06700045,1
0.067000516,4
0.06700071,1
0.06700102,1
0.067001276,2
0.06700141,2
0.06700179,1
0.067001924,1
0.06700198,2
0.067002304,1
0.0670025,1
0.06700275,1
0.06700294,1
0.067003064,1
0.06700313,1
0.0670032,1
0.06700326,2
0.06700358,1
0.06700384,1
0.067004286,1
0.06700435,1
0.06700454,1
0.067004725,1
0.06700511,1
0.06700524,1
0.06700543,1
0.06700556,2
0.06700582,2
0.06700627,1
0.067006394,1
0.06700652,1
0.06700665,1
0.067007095,1
0.067007415,1
0.06700767,1
0.06700799,1
0.067008376,2
0.06700844,1
0.06700869,1
0.06700875,1
0.06700888,1
0.0670094,1
0.06700952,1
0.06700978,2
0.06700991,1
0.06701036,1
0.06701042,1
0.067011245,1
0.06701131,1
0.06701137,1
0.06701144,1
0.06701239,1
0.067012526,1
0.0670131,1
0.06701387,1
0.06701406,1
0.06701444,2
0.06701508,1
0.06701514,1
0.067015275,1
0.067015335,1
0.06701579,1
0.067015916,1
0.06701616,1
0.067016415,1
0.06701655,1
0.06701661,1
0.067016676,1
0.06701726,1
0.06701751,1
0.06701783,1
0.0670179,1
0.06701796,1
0.06701802,1
0.067018084,1
0.0670182,1
0.0670193,1
0.067019746,1
0.06702019,1
0.06702032,1
0.06702083,1
0.06702096,1
0.067021154,1
0.06702121,1
0.06702167,1
0.06702198,1
0.067022875,1
0.06702307,1
0.067023516,1
0.06702358,1
0.06702377,1
0.067023896,1
0.06702402,1
0.06702434,1
0.0670246,1
0.06702473,3
0.06702486,1
0.06702498,1
0.06702556,1
0.067026645,1
0.06702684,1
0.06702703,1
0.067027286,1
0.06702742,1
0.06702754,1
0.067027606,1
0.067027666,1
0.067027725,1
0.06702786,1
0.067027986,1
0.06702811,1
0.06702863,1
0.06702875,1
0.06702889,1
0.06702927,1
0.06702958,2
0.06702984,1
0.0670299,1
0.06703086,1
0.06703093,1
0.06703137,1
0.06703156,1
0.067031756,1
0.06703195,1
0.06703208,1
0.06703234,1
0.06703272,1
0.067032784,1
0.06703298,2
0.067033105,1
0.06703336,2
0.06703348,1
0.06703431,1
0.067034766,1
0.067034826,1
0.067035146,1
0.067035206,1
0.06703533,2
0.06703547,1
0.06703579,1
0.06703604,1
0.06703617,2
0.067036234,2
0.067036614,1
0.067036994,1
0.06703738,1
0.06703744,1
0.06703751,1
0.067037575,1
0.06703777,1
0.06703847,1
0.067038916,1
0.067038976,1
0.06703911,1
0.06703924,1
0.06703949,1
0.06703956,1
0.06703988,1
0.067040004,1
0.067040645,2
0.06704083,1
0.067041025,1
0.067041285,1
0.067041345,1
0.06704179,1
0.06704186,1
0.06704192,1
0.06704205,1
0.06704218,1
0.067042306,1
0.06704263,1
0.06704301,2
0.06704313,1
0.06704326,1
0.06704365,2
0.06704416,1
0.06704429,2
0.067044355,1
0.0670446,1
0.06704499,1
0.0670455,1
0.06704563,1
0.067045696,2
0.06704588,1
0.067046076,1
0.067046456,1
0.06704652,1
0.06704658,1
0.06704678,1
0.0670469,1
0.06704697,2
0.06704703,1
0.067047164,1
0.06704736,1
0.067047544,1
0.067047805,1
0.06704819,1
0.06704832,1
0.06704844,1
0.067048505,1
0.067048565,1
0.0670494,1
0.06704991,1
0.06705011,1
0.06705017,1
0.06705029,1
0.067050874,1
0.06705119,1
0.06705177,1
0.067051895,1
0.06705202,1
0.06705209,1
0.067052156,1
0.0670524,1
0.06705285,1
0.067052916,3
0.06705298,1
0.06705336,2
0.06705382,1
0.06705458,2
0.067054704,1
0.067054965,1
0.06705522,1
0.06705541,1
